"id","label","transcription"
"30517268-ab16f2c9.mp3","satire","Claro, ¿quién va a verlo? Estaban hablando también de prohibirlo viéndolo en el coche si hay un niño pequeño dentro. Eso también se estaba hablando. A mí ya me parece también pasarse, o sea, cada uno en su coche."
"4bc08c80-799a38bb.mp3","satire","Hola, ¿hay alguien en casa? ¿Sí? ¿No? ¿Vale? Sergio, ¿estás ahí o no estás ahí? Pero eres tú. Uy, que no ves que hay corriente. Te digo siempre que cierres la puerta. Bueno, pues ya está. Pues la cierro y ya está. Así de fácil. He comprado tila, valeriana y cloroformo porque tenía un poco tenso. ¿Te parece? Pues venga, dámelo. Dámelo que lo guardo en la cocina. Ah, sí."
"73d73337-e017bf6d.mp3","no-satire","Esta escena, que ha sido grabada hoy mismo, es un ejemplo de lo que ocurre a diario en la frontera con Gibraltar. Decenas de vehículos tratan de cruzar la cargada de tabaco de contrabando oculto en la carrocería. En este caso, los agentes han encontrado dos centenares de cacetillas. En el Peñón se concentra el 60% de las incautaciones de tabaco ilegal de toda España."
"9c7f9597-c3a28e73.mp3","no-satire","Tras el debate de a tres media, Ciudadanos por su parte intenta ganar espacio a costa de los votantes del PSOE. Albert Rivera aspira a ser la segunda fuerza política por delante de los socialistas, tal y como auguran algunos sondeos. Rivera está pidiendo ahora mismo el voto en Málaga y ahí está Karina Verdú. Karina."
"0db1b69f-f3847065.mp3","no-satire","El grupo Estado Islámico difundió un video el martes que muestra la decapitación de una persona que dicen se trata del periodista estadounidense James Foley secuestrado en Siria en 2012. La Casa Blanca informó que está trabajando para comprobar la autenticidad del video, que aún no ha sido verificado de forma independiente."
"e57683e6-113486e1.mp3","satire","En absoluto es Irene Minovas con un maillot de gimnasia cantando una canción de Beyoncé porque se ha confundido. No sé de dónde ha sacado esta. ¿Cuál es tu canción favorita de Taylor Swift? ¿De Taylor Swift? La..."
"c0020a57-04ace973.mp3","satire","Pero ¿cómo no nos vamos a llevar el dinero fuera de España? ¿Vosotros sabéis cómo nos tratan en las Islas Caimán? Ay, darlin', ahí sí que saben agasajar a los ricos. Y encima tienen unas playas de ensueño porque a los millonarios nos gusta tener la tripa como la economía, sumergida. Ay, sí, muy graciosa, ¿no? Sí."
"98d49c13-ac6da964.mp3","satire","Esto es lo que estaba leyendo hace poquito, si les gusta el teatro, esto es una obra de teatro porque estoy ahorita escribiendo una obra, entonces me ayudó bastante, que se llama The Antipodes, que habla sobre unos guionistas sacando toda su imaginación y sus traumas para poder escribir un texto y la pasan de la chingada a todos. Está padrísimo y en la portada me fascinó."
"8debc927-4e7ad12b.mp3","no-satire","El gobierno británico defendió a los servicios de inteligencia del Reino Unido, criticados tras el ataque que causó la muerte de un soldado en Londres. Inteligencia había investigado a los dos atacantes, pero ya no estaban bajo vigilancia. Un alto funcionario explicó que una sociedad libre siempre estará expuesta a aislados actos violentos como los de esta semana."
"40e7647a-fb7732ef.mp3","no-satire","Entre los 150 desaparecidos, tres bebés sin asiento asignado. Uno de ellos, de tan solo nueve meses, era hijo de Marina Vandrés. Ambos tenían que hacer escala en Dusseldorf, de camino a Manchester, donde residían. Los vecinos de su jaca natal han guardado un minuto de silencio en su memoria. Había estado para el funeral de su tío este fin de semana con su bebé."
"f2e2dffa-ffcb13f9.mp3","no-satire","La Organización para la Prohibición de Armas Químicas informó que logró inspeccionar en Alepo uno de los dos sitios de producción de armas químicas declarados por Siria que aún le faltaba por verificar. Entre tanto, se informa que las fuerzas leales del presidente Bashar al-Assad recuperaron el control de un pueblo estratégico a las afueras de Damasco."
"3bc1d9e3-f2023f48.mp3","no-satire","Don Felipe y Doña Leticia iniciarán su reinado con una gira nacional e internacional. Lo más probable es que sus primeros destinos sean Francia, Portugal y Marruecos. Y por supuesto las principales ciudades de España. Un reinado que desde la zarzuela insisten en calificar como de continuidad. La monarquía dicen es sinónimo de estabilidad y Felipe VI no abrirá una etapa nueva en la historia de España como sí hizo Don Juan Carlos."
"a7957cee-9c4aa663.mp3","no-satire","Primera tregua entre el gobierno de Ucrania y los separatistas prorrusos que luchan en el este del país. El alto el fuego es efectivo desde esta misma tarde y ha llegado mientras los líderes de la OTAN estaban reunidos en Gales. Enseguida vemos cómo han reaccionado ante ese acuerdo y qué decisiones han tomado los aliados para frenar la ofensiva yihadista."
"2af0b01a-a977efab.mp3","no-satire","La Corte determinó que la agencia de noticias AFP y el Washington Post violaron los derechos del fotógrafo al utilizar una de las fotos que Morel había publicado en Twitter sin su permiso. Y para terminar, la Casa Blanca anunció oficialmente que no construirá una estrella de la muerte, pese a que así lo solicitaron 35.000 estadounidenses."
"1bfcc863-ec84903a.mp3","no-satire","Una de las maneras de reencantar a la gente con los procesos sociales y políticos del país es que la gente sintamos que nuestro voto, nuestra opinión, nuestra discusión tiene un espacio institucional que la va a acoger y eso va a modificar las leyes. Y para esto hay que modificar la constitución porque esta constitución está contemplada para justamente lo contrario, para que las mayorías cuando opinamos distinto que los señores que hicieron la constitución no podamos expresarnos."
"306c5e67-78785013.mp3","satire","Yo, bueno, lo primero que te... ¿Pedías consentimiento a todos esos niños para ser besados? ¿O es muy importante pedir consentimiento antes de...?"
"2a6d9e5d-c2b9bcfd.mp3","satire","Impactó mucho en su época, pero probablemente hoy impactaría bastante menos, porque al fin y al cabo nuestra sociedad está llena de robinsones del siglo XXI, personas que viven solas, aunque lo más parecido a una isla desierta que ven en su día a día sea una camisa hawaiana."
"4b8e444b-eb1aed40.mp3","no-satire","A finales de mes, hombres armados prorrusos toman edificios clave en Crimea. En pocas semanas se realiza un referendo por la secesión de Crimea. Dos días después, el presidente Putin firma un proyecto de ley para incorporar a Crimea a la Federación Rusa."
"abc29bf4-a692d677.mp3","satire","Pero eso es una maravilla. Marta Sánchez forma parte de nuestro imaginario. En Marbella me parece que fue. En Marbella. Era yo un crío. Gabriel Rufiano en Marbella viendo a Marta Sánchez. Esto, lo casca ahí dentro y se desmaya en la mitad. Todavía no cantaba ni en español."
"9e8a8413-245be625.mp3","satire","O sea, me estás diciendo que si tienes un familiar que ha... gente que igual ha perdido familias por coronavirus, que están resucitando, que están volviendo a sus casas. O sea, a ver, eso, pese a ser inventado, es algo muy fuerte. Es muy fuerte. Sí, a partir de ahora el gobierno dará datos de muertos, de..."
"f0d95f07-cc1d1fa8.mp3","no-satire","Grupos extremistas del Talibán, activos en buena parte del país, promueven el uso de barbas, pero no ven con buenos ojos los bigotes. En 2009, Afridi fue secuestrado por un comando talibán que lo obligó a afeitarse. Lo tuvieron retenido por un mes y cuando lo soltaron, se dejó crecer el bigote nuevamente. Pero desde entonces ha sufrido amenazas de muerte en reiteradas ocasiones."
"09e18c8a-f740aa61.mp3","satire","El exceso de carne roja en una dieta es perjudicial. Bueno, pues la mayoría cree que es una mala noticia. Pero yo siempre pienso, ¡toma, toma ahí! La Organización Mundial de la Salud sigue sin decir nada de que yo desayune torrendos con chocolate. ¡Vamos!"
"83d5b6e3-e3eccb8f.mp3","satire","Pero ceder a todo esto no es hacer exactamente lo que quiere el virus. Si dejamos de hacer todo esto que forma parte intrínseca de nuestra cultura, todo esto que nos hace de alguna manera felices, el virus habrá ganado."
"e92fd8c2-bcfd29e4.mp3","satire","¡Por favor! ¡Viva el presidente evidente! El balón. Una vez que pega en el poste puede entrar o salir fuera. Aunque ahora que lo pienso, esto no es tan evidente. ¿Ves? Si el que dispara el balón es Almeida, dará en el poste e inmediatamente después en la cara de un niño de 8 años. ¡Aplausos!"
"88b4b2ed-86aab652.mp3","satire","Eusebio Domínguez Velasco. Hostia, Eusebio, me ha dado toda la información ya de una, ¿eh? Claro, ¿para qué andar pensándolo? No, no, lo mejor es conocerse profundamente desde el minuto uno para que luego no haya líos. Gargantilla de la Zoya y Pinago y Pinilla de Buitrago. Muy difícil porque es muy largo el nombre. ¿Sabe qué es el pueblo con el nombre más largo de España?"
"c93de72c-25b67ccf.mp3","satire","Eso es una urraca, vaya mierda. Un corbido, muy adaptable también, muy común. Un pájaro muy bonito, ahí donde lo ves, una urraca. ¿Qué vas a decir tú? No, no, te lo digo en serio, no tengo tampoco ninguna preferencia especial, pero visto a la luz del sol tiene unas irisaciones en las plumas, azul, verde, muy bonito. Hay una cosa que está sucediendo, que es que por lo visto el pádel se está convirtiendo en el enemigo número uno de los pájaros."
"c18e7447-c965ebe8.mp3","satire","¿Pero cómo espera usted que yo lea eso? Bueno, al menos esta vez tiene sentido el tamaño. No va a derrochar papel para poner su idea principal de cara a las elecciones. Echar al perro o cupa de la Moncloa. Bueno, pues muchas gracias por atendernos y sobre todo por ahorrarme la próxima visita a lo culista. Buenas noches, señora Gamarra."
"1d80aed4-dbc23692.mp3","no-satire","La idea detrás de la arquitectura chola es que debe representar dos cosas, las tradiciones indígenas aymaras y sobre todo, la riqueza de sus dueños. Así como la primera expresión ha sido el comercio informal y la segunda ha sido el baile, yo creo que la arquitectura es la tercera, es la tercera forma de decir yo soy"
"93285403-aadc162f.mp3","no-satire","El Comité de la ONU para los Derechos Humanos votó unánimemente para proteger el derecho a la privacidad contra el espionaje ilegal. Esta resolución simbólica tiene lugar después de que se conociera que Estados Unidos espió a líderes extranjeros."
"85f1b41b-fdd7b9c0.mp3","no-satire","Porque esto es lo de siempre, el progresismo malentendido que es una falacia para hacer negocio de las mujeres a las que nos están borrando en todos los órdenes de la vida. Bien, pues esos países culturalmente evidentemente tienen un choque con nosotros. Entonces, evidentemente que hay personas excepcionales que vienen de Marruecos, que han venido de Palestina, me han criticado los de Vox, que no te imaginas por decir eso cuando yo he sido la máxima defensora de Israel y lo sigo siendo."
"82a3e0fb-f040d59b.mp3","satire","Conviene sacar a la palestra la ideología radical de los derechos humanos. ¿Qué me importan a mí los derechos humanos si lo que soy es, ante todo, español? La agenda ideológica radical marcada por los derechos humanos está ahogando a muchos emprendedores."
"fa938d82-44cb79cc.mp3","satire","Y para la Secretaría de Medio Ambiente y Recursos Naturales, la lorita Ayala, que se casó con Phil Barrera, Alicia Bárcena. ¿Qué pasó de ser una canciller a tener su propia secretaría? Trágate ese gargajo, cabrón. Para la Secretaría de Energía, Luz Helena González, que me encanta esto, porque no mames de pasar de querer quitarle su pantano a Shrek a ser secretaria de Energía. Nada malo."
"74954ecc-06522eec.mp3","satire","Así es, chara locomotoras, a más de un año de medio inaugurar el AIFA, a un año de medio inaugurar la refinería Dos Bocas, ahora le tocó al Tren Maya ser medio inaugurado, también a medias, porque solo era un perro vagón en un pinche terreno más solo que la curul de Don Porfirio Muñoz Ledo y más lleno de tierra que la uña del dedo gordo de Noronha."
"4e64609f-5bbee940.mp3","no-satire","El gobierno llamó a la empresa un paraíso de desperdicio y dijo que los empleados recibirán una compensación y tendrán la posibilidad de postularse cuando la cadena sea relanzada en un formato más pequeño e independiente. En medio de la crisis de la deuda, Grecia espera recortar 15.000 empleos públicos antes de diciembre de 2014. Pero para muchos, este recorte va demasiado lejos. La gobernación ha cancelado la ley"
"26dd73b3-77088bb9.mp3","satire","He vivido en Nueva York City casi 25 años. Por 23 de esos 25 años no había ningún problema. Estaba liderando la vida de un escritor común. Así que pensé, ok, ese tema está cerrado. Pero en realidad, al menos para este joven en su baño en Nueva Jersey, no estaba cerrado."
"d726739c-bddb5999.mp3","satire","Al final también va a terminar declinando y como cualquier chinche que se atreva a contender con otro partido que no sea Morena, sabemos que lo hacen para mantener el registro, para poder seguir mamando presupuesto y para restarle los votos que pueda a la oposición. Que la verdad ni falta que le hace porque esta oposición está más muerta que la carrera en solitario de cualquier ex menudo que no sea Ricky Martin."
"6d75a9d5-ee287f43.mp3","no-satire","El oeste de México se mantiene alerta por la tormenta tropical Manuel que junto al huracán Ingrid en el este del país han causado alrededor de 100 muertos y más de 60 desaparecidos. Manuel bajó de intensidad en su trayectoria hacia el norte, pero los centros meteorológicos advierten de la formación de una nueva tormenta."
"6506eda1-5c4bb7c1.mp3","no-satire","Yo leí un libro de Joseph Gombach llamado The Blooding, que detalla la primera vez que se usó el ADN para un caso criminal. Yo estaba en la cárcel cuando leí ese libro. Fui el bibliotecario de la cárcel durante siete años y medio y simplemente me llegó un día en el correo."
"9cc73c6d-6439821b.mp3","satire","Sí, tuve que regresar el día de hoy porque el presidente ayer dijo que el día de hoy iba a hablar sobre el tema de la pala, ¿no? Que quería que se la dejaran, pero el día de hoy ya no vengo como madre buscadora, vengo como beisbolista, a ver si así me atiende, porque él no atiende a las madres buscadoras, pero atiende a beisbolistas, entonces, pues es una esperanza de que nos atienda, si él le gusta atender a beisbolistas, pues, y a lo mejor me vestí como ellos, a lo mejor me puede atender."
"f12b4354-f580cc18.mp3","no-satire","Estados Unidos y Corea del Sur finalizaron dos meses de ejercicios militares en la península coreana que provocaron series amenazas de Corea del Norte y el aumento de la tensión en la zona. En los ejercicios participaron miles de soldados estadounidenses y surcoreanos."
"b3e67964-807d0682.mp3","no-satire","Al final de la concentración, varios manifestantes se enfrentaron con la policía. Maduro aseguró que fueron infiltrados los que generaron la violencia, mientras la Fiscalía del país emitió orden de captura contra líderes de la oposición, como el dirigente de Voluntad Popular, Leopoldo López. Tenemos que asumir la protesta, la calle, como un deber moral."
"2be7d2f2-9e3ca473.mp3","no-satire","El efecto arrastre que provocó el boom inmobiliario le sigue en el paro y el uso masivo de los billetes de 500 euros que según los técnicos de Hacienda representan casi el 75% del efectivo en circulación. Hay gente que está cobrando el paro y a la misma vez están haciendo trabajo, pero claro, todo a escondidas. El caso es intentar rebajarlo, ¿cómo? No me puedes quitar el IVA, no me puedes... y no es posible, claro."
"66185b12-60644138.mp3","satire","¿Cómo puede ser que de nuevo estemos conmocionados por otro naufragio de inmigrantes en el Mediterráneo? Una tragedia que deja por el momento 62 fallecidos, entre los que hay 17 niños. Pues sí, llevamos todo el día viendo imágenes de este naufragio en las costas italianas y no dejamos de llevarnos las manos a la cabeza. Igual que hicimos hace casi 10 años cuando ocurrió una tragedia similar en Lampedusa."
"e894aec6-9226b781.mp3","satire","Yo digo que no llevo cubitos, es que es verdad, no llevo cubitos, he salido con los bolsillos llenos de cubitos, con el anorak y la capucha llena de cubitos."
"501097a4-e1f0bab9.mp3","satire","Se posterga la reducción de 52 a 42 vuelos por hora en el aeropuerto Benito Juárez hasta enero 2024. Esto para evitar inconvenientes navideños. Así que tendrá usted que buscar otro pretexto para darle a su hijo cuando le diga que Santa no pudo enviarle su regalo por culpa de Andrés Manuel."
"ecba6645-eb9a35fe.mp3","satire","Los familiares se esfuerzan por dar voz a los suyos, porque para ellos es muy difícil explicar lo que ocurre dentro de las residencias. Por eso quiero dar las gracias especialmente a Tomás Plaza, lleva 11 meses viviendo en una residencia de Madrid. Tomás, muchas gracias por atendernos. De nada."
"2d08d67f-97008102.mp3","no-satire","Queremos buscar la manera de ver cómo se siente el jugador y entonces controlar el juego. Por ejemplo, si el jugador quiere compenetrarse al máximo con el juego, podemos detectar si sus latidos o respiración bajan de ritmo, o sea que se aburre, y entonces introducimos más zombies en el juego."
"eeea6af3-83e94953.mp3","no-satire","Un equipo de científicos decodificó el ADN de un pez considerado un fósil viviente, por su gran parecido con animales de hace millones de años. El animal es el celacanto, que puede medir hasta dos metros de largo y se esconde en cuevas profundas. Siga el día con las noticias en bebsemundo.com"
"496f5086-c320f618.mp3","satire","Como de casa bienvenida al peor noticiero de México ahora también por la radio de la radio de la república les saluda como cada día chumelteros me acompañan como siempre ellos son Ricardo Moreno, Gabriel Oemmi, Víctor Hernández todo el equipo que hace posible este maravilloso programa que llega hasta usted hasta usted"
"f197e90b-907ad169.mp3","no-satire","reelegido alcalde de Málaga aunque gobernará en minoría. En Marbella un cuatripartito liderado por el PSOE le arrebata la alcaldía al partido más votado, el PP. El socialista José Bernal sustituye a María Ángeles Muñoz. Los populares retienen sin embargo la alcaldía de Almería después de que Ciudadanos decidiese a última hora abstenerse en la votación. El PP también ha perdido Córdoba pero retiene Granada y"
"3992c4db-d92fc0bf.mp3","satire","Conocida estrategia con un currículum tan panista que un poco más azul y protagoniza Avatar 3. Este maestro de la comunicación no es un recién llegado. Fue el coordinador de comunicación social durante la presidencia del ya mencionado Felipe Calderón. Es decir, estamos hablando de un veterano que sabe moverse en los más puercos pantanos de la política con la elegancia de una tebolera peleando en lodo."
"4490caf1-c6b7efa4.mp3","no-satire","Pyongyang fue el escenario de un impresionante desfile militar para conmemorar el 60 aniversario del armisticio que puso fin a la guerra de Corea. La televisión estatal de Corea del Norte transmitió el despliegue de soldados y equipos militares que era observado por el líder coreano Kim Jong-un. Tanto tropas como espectadores expresaron su lealtad al joven dirigente."
"80074b78-83f329ef.mp3","satire","Decíamos antes que necesitamos datos positivos en medio de esta pandemia, datos positivos aunque sean falsos. Por eso tenemos aquí a nuestro guionista y redactor Javi Ramos, que hará de Dr. Ramos. Javi, llevas una bata blanca, ¿verdad? Correcto, me he puesto una bata blanca. Entiendo que llevas también ese aparatito, se llama estetoscopio, si no me equivoco, ¿verdad? Esto para auscultar."
"7077b591-10b29932.mp3","satire","A ver, allí es verdad que es que se toman muy en serio las tradiciones y aquí todavía no tenemos esa cultura. O sea, aquí te viene un niño, te pide tu truco o trato y si no me das cara me los me pego un tiro en la cabeza y te ríes de él. Hombre, si me río de él. Incluso después de que se haya reventado la cabeza, te ríes del niño. No, no, vamos, el niño lo dejo ahí en el portal. Pero también es que la muerte todavía es muy desconocida en España. Hay que ir aprendiendo más cosas sobre ella."
"bc7b698e-d3ba7c5e.mp3","no-satire","Primer acto del año de la agenda oficial. El rey Felipe VI, acompañado de la reina, ha presidido esta mañana la celebración de la Pascua Militar en el Palacio Real. Un acto de reconocimiento a la labor de las Fuerzas Armadas, a que han asistido los mandos de los tres ejércitos y de la Guardia Civil, el presidente del gobierno y los ministros de Interior y de Defensa en funciones."
"043f8ad3-6e50ea54.mp3","no-satire","Hoy el país trae importando una información que provocará marejada, seguro. Cuenta que Federico Trillo y Vicente Martínez Pujaltes, siendo diputados del PP, recibieron pagos de una constructora de obra pública por un trabajo de asesoría. La agencia tributaria no ha sido capaz de confirmar si esos trabajos realmente existieron y por eso ha enviado el caso a Anticorrupción."
"35421bbd-965fb44e.mp3","satire","Vamos a ver otra vez otra embajada Marcelo alguna vez que tiene cuántas embajadas le vas a negar la felicidad a alguien que también tiene que divertirse pero vamos a con el video donde la reportera le pregunta al licenciado que si no se le hace el periodista esto de andar regalando embajadas pero no más como se le esquiva pero ni yo cuando me dicen que somos así"
"24fecfe0-1e146b6f.mp3","satire","Señor Tellador, le acabamos de hacer un favor, ¿eh? Por vosotros, ¿eh? Voy a estar ahí a ñiqui ñiqui ñiqui otra vez a la resta. Lo que no garantizo es que no lo vuelva a bloquear pronto. Bueno, eso ya no se lo pido, ¿eh? Yo solo le pido que tenga buen corazón ahora cinco minutos. Luego ya haga usted lo que le dé la gana. ¿Me podría decir alguna virtud que usted crea o creyese que tiene Pedro Sánchez? Todas."
"3ad39b54-3b9d13ff.mp3","satire","Probablemente muchos ya lo hayáis visto, pero si no es el caso os diré que se trata de un grupo de migrantes que intentaba entrar irregularmente en la Unión Europea y que fueron abandonados por la policía turca descalzos y desnudos junto a la frontera con Grecia. Y alguno dirá, ¿y por qué debería avergonzarme? Guayo, al fin y al cabo yo no he maltratado a nadie y lo único que conozco de Turquía son los chulazos de Tierra Amarga."
"e440e7ca-aa784b6b.mp3","satire","me dice el dueño de la sala, oye, ¿te quieres venir todas las semanas? ¿Cómo? Sí, sí, sí, sí, tal cual. Qué maravilla, ¿no? La mía. Espérate, ya te digo, tía. ¿Y tú esto cómo se lo cuentas a tu madre? Bueno, espérate, mi madre a día de hoy todavía no entiende muy bien qué hago. O sea,"
"a46ec399-cb245abe.mp3","satire","Porque claro, ahora tiene una responsabilidad porque la visita vale dinero. Hasta ahora era gratis. Puedes ofrecer cualquier cosa que pueden hacer los comerciales. Vosotros que sois bestias escénicas que pueden hacer los comerciales para que la gente diga no, no me han cobrado 10 euros."
"c07fa9a2-8de814bc.mp3","satire","A palomo que canta, ladrillazo. La propuesta del anteproyecto de ley por el derecho a la vivienda eleva hasta el 90% los beneficios fiscales a propietarios. Es una propuesta que en nuestra opinión es demasiado compleja y podría ser mucho más sencilla, aunque según el ministro sea completamente natural. Ahora que ya son ricos los grandes propietarios lo que necesitan son rebajas fiscales."
"057996f3-e363fddc.mp3","satire","El tipo acabó siendo el gobernador peor evaluado según Mitowski y eso que tenía de contrincante es a Delfina Gómez, Samuel García, Enrique Alfaro y a Cuicláhuac García. Era tan malo, cabrón. Era tan malo que la gente comenzó a preguntarle lo mismo que cuando vio el jabón Dove entre las drogas del One Direction."
"ccb5b8cd-748253a3.mp3","satire","con muy mala hostia. Hay niños que son muy traicioneros, hay niños muy traicioneros, sí, sí, sí. No, no, no, hay niños muy traicioneros, con mucha maldad, con auténticos malajes. No, es verdad, y nadie les pone una pistola o un cigarrillo en la boca para que vean a los influencers. O sea, eso es algo como..."
"f34e56cf-0d81faa3.mp3","satire","Ya no te tocó nada. Acá se maquilló de Duvalín, por ejemplo. Y entonces ahí, reencuérdate la raqueta, hazte otra vez ahí el suicidio invisible en la calceta, porque 205 millones todavía no los hemos encontrado. En noticias más felices, el padre de Choco Pérez ha quedado fuera de la contienda por la gobernadora de Jalisco. El día de ayer le estábamos platicando que este señor, Chen Kai, que quería ser gobernador de Jalisco, ya le dijeron, Morena, que..."
"bde6015f-37a10430.mp3","satire","Sí, es que mira, en este mismo espacio de calle, en el siguiente número, la farmacia antes tenía un escalón como esa, pues la ha hecho una rampita y la ha hecho accesible. Y ahora aquí un poco más adelante, está lo que era antes el gumbo, pues le han hecho una entrada y una rampa accesible, con lo cual quiere decir que si se quiere, se puede."
"106be563-f7cee354.mp3","satire","Imagínense tomar un vuelo y llegar a la IFA, un lugar más solitario que mis noches de sábado, ver a tu influencer favorito grabando orgánicamente en un Starbucks, comprarte unos crocs en una tienda y al salir ver al recodo tocando solo para ti, literal, solo para ti, porque ni así logramos llenar esa chingadera. Pero espera, hay muchas sorpresas más en este magno evento."
"047d5e70-4b5928cd.mp3","satire","¿Tienes ahí todavía inseguridad? Sí, pero de toda la vida. Me rayan tonterías. Luego hay cosas súper fuertes que me deberían rayar un poco más y las dejo pasar y las relativizo mucho. Como en los estudios, lo relativizaba todo tanto porque te daba igual."
"ee188bb3-00a590c0.mp3","satire","La Semana Santa tiene muchos devotos en España, pero se celebra por todo el mundo. Los primeros en recibirla son los australianos. Lo celebran crucificando a un koala."
"ee067c1d-c773ab20.mp3","no-satire","25 talentosos individuos de una edad promedio de 70 años participaron en la competencia para elegir a la abuela y al abuelo del año que se llevó a cabo en Georgia. Los septuagenarios cantaron y bailaron para impresionar a los jueces. Los ganadores se llevaron unos 200 dólares cada uno y seguramente algún que otro dolor de espalda."
"269d42bb-922cee08.mp3","satire","Kamala Harris propone legalizar la marihuana. No sé si estáis siguiendo, bueno, sí sé que lo estáis siguiendo porque al fin y al cabo sois panelistas de la palestra candente por algún motivo. Kamala Harris."
"6bc9c760-f98298b0.mp3","satire","¿Qué es lo que te pasó? Ahorita nos platicas de los transatlánticos que tomas de ñoños ahí. ¡El ñoño habla de esto! No, no, no. Ah, no, espérame. Entonces, entré a Comic Con por primera vez. ¿Te acuerdas del video de Blind Melon cuando la abejita descubre que hay más abejitas? Sí. Ese era yo así de, ¡órale! Hay gente que... O sea, la tetósfera es real, güey, ¿no? Y conocí a un fan de Linterna Verde."
"a719628b-aad0f85c.mp3","no-satire","Por primera vez en siete años, el sitio MySpace se modernizó con música de uno de sus inversores, Justin Timberlake. El fuerte de la nueva versión del sitio sigue siendo la música. El énfasis está puesto en descubrir músicos y música nueva, y cuenta con numerosos temas que se pueden escuchar en línea."
"c6d4040c-8de890a7.mp3","no-satire","Familiares, amigos y representantes del mundo empresarial y financiero han despedido hoy a Emilio Botín, el banquero más poderoso de la historia de España. La sucesión al frente del Banco Santander por su hija asegura la continuidad de la saga. En este informativo vamos a ver a qué retos se enfrenta Ana Patricia Botín."
"1f4de88b-21ad259a.mp3","satire","Es poner en cuestión a todo un colectivo, a toda una colectividad y a toda una ciencia que también hay detrás que lo avala. Estamos hablando de proteger vidas, de proteger casas. Han muerto cuatro personas este verano pasado. Si proteger eso puede suponer un despilfarro económico,"
"3abd593c-12459c3d.mp3","satire","¿Cómo te llamas? Aline. Vives aquí, ¿no? En el pueblo. Vivo en Artieda desde hace dos años. ¿Y por qué viniste? En plan cambio de vida. No estaba muy contenta con mi vida en Brasil, estaba algo nuevo y tal, y entonces… Pero ¿cómo te enteraste de Brasil, que esto estaba pasando aquí, en Artieda? Bueno, hice varios voluntariados por España y cuando llegué aquí, pues en una semana ya estaba enamorada del pueblo."
"2abcfbec-b59cdc92.mp3","no-satire","Para algunos deportados, mudarse a dormir aquí es el último recurso. Otros vienen al bordo a pasar las horas del día, sin tener empleo u ocupación. Muchos coinciden en que mirar la valla al frente es una manera de sentirse cerca de lo que dejaron atrás en Estados Unidos, hasta que intenten volver a cruzar."
"39708498-09b399c1.mp3","no-satire","Solo la llegada de un alto comandante ruso pudo calmar la situación. Los ucranianos se habían comprometido a defender esta base, pero no sucedió así. Alicaídos y vencidos, los soldados ucranianos abandonan la base. No hay nada más que decir, declara este oficial ucraniano. Nos han quitado nuestra base. Temo por mi familia."
"da28d551-fc363a03.mp3","no-satire","Tras meses de protestas en Kiev y la caída del gobierno en febrero del presidente ucraniano Viktor Yanukovych, Moscú envió miles de soldados a la península. Según el Kremlin, la salida de su aliado fue producto de una toma de poder inconstitucional, por eso decidió emprender una misión humanitaria para proteger civiles."
"292150dc-b799d8ed.mp3","satire","Y que me parece muy poca, 30 accesos al mes. Sí, son 30 accesos al mes, es decir, tú te instalas la app y esa app te da acceso a páginas porno hasta 30 durante 30 días. Y luego ya no puedes, luego tienes que imaginártelo."
"50d43dcc-9099daa6.mp3","satire","Porque todos al final tenemos... Siempre compras una crema del sol, tal, que has tratado en animales y si es una vez no pasa nada. Pues vas a ser una influencer fantástica porque por solo 550 euros... Barata. Has renunciado a tus principios veganos. Te llevas un colorete, eso sí."
"852f68e5-8a3d1e9b.mp3","no-satire","En Chile, la primera gran marcha de estudiantes del año, mayoritariamente pacífica, terminó en enfrentamientos con la policía. Los estudiantes chilenos hacen campaña por una educación de calidad y gratuita desde hace más de dos años y la reforma educativa será un tema clave en las elecciones presidenciales de noviembre."
"c327759d-9eee0572.mp3","no-satire","El Jacarandá se ha calificado como una especie invasora de categoría 3, lo que significa que no se puede plantar, vender o importar más ejemplares. Algunas personas opinan que el mejor lugar para ellas es un taller de madera como este. Es un debate que continúa barriendo Pretoria, aunque solo el tiempo dirá si continuará llamándose la ciudad Jacarandá."
"25dcafcf-0dfd101b.mp3","no-satire","¿Por qué una ONG internacional que trabajó durante años en el tercer mundo tuvo que volver a casa? Porque estamos en crisis. Estamos al comienzo de una crisis humanitaria para los más pobres. Puedo señalar que el número de griegos que viene a nuestra clínica se multiplicó por cinco en los últimos dos años."
"d4eb79e5-c92e9e41.mp3","satire","Un aire progre, con la barba recortada, las gafas, estilo. Estilo. Si yo creo que va por ahí. Eh, tripa dice. ¿Tienen tripa los que te he pedido yo? O no. Pero siempre van arreglados y estilosos. Todo bueno, Ramón, lo que te está diciendo Francina. Voy a comer dos veces hoy."
"5ed93567-466c2df7.mp3","satire","¿Qué pasa? El otro y no hace un tackle. ¿Sabes lo que te digo? Y entonces yo me quedo mirando y digo, ¿qué pasa? ¿Que tengo cara de Super Bowl o qué? ¿Pero qué pasa? Pero si tú lo vas de Super Bowl, le digo, ya, pues voy de cuatro de acciones o de cinco de seis de la que más falta."
